,AccelerometerStat_x_FIRST_VAL_FFT,AccelerometerStat_x_SECOND_VAL_FFT,AccelerometerStat_x_THIRD_VAL_FFT,AccelerometerStat_x_FOURTH_VAL_FFT,AccelerometerStat_y_FIRST_VAL_FFT,AccelerometerStat_y_SECOND_VAL_FFT,AccelerometerStat_y_THIRD_VAL_FFT,AccelerometerStat_y_FOURTH_VAL_FFT,AccelerometerStat_z_FIRST_VAL_FFT,AccelerometerStat_z_SECOND_VAL_FFT,AccelerometerStat_z_THIRD_VAL_FFT
22,0.008379717999998705,0.010538520380703222,0.010836482940434143,0.013240847441430885,0.0289145285846304,0.03683215743320861,0.07045260032525605,0.0888666191965887,0.09094925265004958,0.18786834451933013,0.24362299999995685
23,0.007781153000001595,0.009270789122174735,0.016568847663675574,0.020538365266970168,0.012569470000016736,0.029256812838137043,0.031439460391605716,0.038851927345105584,0.15143600000010338,0.1981749653555268,0.20079922589121185
24,0.016297287846452672,0.01945074746126783,0.024450210655015046,0.02857576593795328,0.003797073476229073,0.03784015678378479,0.09803511873782043,0.10269484673373633,0.010762499999941607,0.08641160955712987,0.14281518932363976
25,0.019153638000000583,0.02043831913059017,0.025162182178826008,0.02602461076447618,0.02802960373678661,0.03349071580593644,0.04584024014952874,0.05524736240558638,0.05698647175523624,0.07892636022961293,0.08256989919727711
26,0.008720818564320366,0.0094042944762368,0.010520428359652195,0.017785884791179495,0.021259319102070604,0.04093931382540763,0.0426040701145851,0.09698295994270943,0.050279999999929714,0.147493218344237,0.3193660784264021
27,0.01153654788984952,0.01423039134512006,0.01668004784052814,0.04005329877073161,0.02910088200748908,0.029194932586651918,0.058587263682114914,0.06902930426553568,0.11250282693932034,0.1764688957408546,0.1885240706485583
28,0.014894789663172281,0.018111988968460824,0.02330089318442732,0.023421680199485092,0.040038718188390963,0.04694004716198706,0.07445323036596944,0.08339992736138484,0.12031650000005813,0.3171497947091316,0.3571045860321327
29,0.0013603003776636547,0.0034184710400185702,0.010637974445235829,0.023590693278606103,0.06379498648917277,0.06522575472368118,0.08729071289623061,0.09878460257283853,0.3087128486873484,0.3261537523793125,0.337000499999931
30,0.00791189231526008,0.014886907428469343,0.017769779892006416,0.025569066315995915,0.05780820133337549,0.06996641133876952,0.08223038218471349,0.08276402067452844,0.010176999999885084,0.1206274404533818,0.13593566649338135
31,0.002532649140398649,0.01324816056036058,0.02472181710729797,0.024836077896193832,0.016161009999990483,0.036431502122120867,0.0416924138915069,0.0421746758264829,0.057263940473034486,0.06099076166572522,0.07249730270619527
32,0.020191429968902608,0.030031600218020975,0.03073706216388824,0.03893931627274707,0.03932289470403665,0.041090820378778925,0.04459169320795768,0.04545287790302426,0.07645930727789024,0.17265142490566027,0.20373120267863146
33,0.006666532267217177,0.014055385230702214,0.02308532535770343,0.024143244924913286,0.0071824799999973266,0.048409163480772004,0.05056019384274309,0.08396139208227528,0.1348483330274225,0.2007956218508839,0.21129499999995005
34,0.008074052597768416,0.011594551766375171,0.011809565300598844,0.011892278111199285,0.018425973449148862,0.03516604507314329,0.0459029740902089,0.07855854446002004,0.1162351233797452,0.2822417033282372,0.3211439070072656
35,0.0068589639169514965,0.009576766999999542,0.012884913284418098,0.018845812195928558,0.05204410556667504,0.06705332122557005,0.07716221692088825,0.07834055683865923,0.2436598762064125,0.2985746840673341,0.4080732024490775
36,0.005794865080523304,0.008571067109019637,0.008571067109043304,0.008732547425844868,0.030753894896354838,0.04616801728955836,0.0694317199999972,0.07253763734268974,0.08858349999991333,0.12685437805592248,0.37571747498891067
37,0.006463155328522314,0.017865583553847902,0.020131949944054404,0.024498031983509312,0.04429279999997959,0.06985218720855217,0.081348432267893,0.10636646176706634,0.19255879080833246,0.22206500000004328,0.2316028346825953
38,0.009744477282036305,0.013537315194394054,0.02196256071018189,0.027651482728926,0.017357779999997547,0.03886325400942119,0.050294925996205414,0.08489461032054448,0.06943049670929698,0.2016186385793937,0.23343099999999595
39,0.009947162660863595,0.010105087960481658,0.012560779378742205,0.01612727413510361,0.07201670153628323,0.07332053331684797,0.07942119992119878,0.08654799406721865,0.5740461405919061,0.7285410323771782,0.7408468577614371
40,0.010995031025552056,0.0158711215711781,0.019531414666315826,0.021461329586661887,0.009638499302936393,0.0440091451115554,0.05928364933796399,0.06622654254242015,0.0938078841394243,0.12949235725571234,0.3926636967844521
41,0.005624662283260609,0.007197364664070587,0.008830924081794138,0.012732779537861637,0.04887555787933462,0.06036814285605825,0.092084401162466,0.1054222995751405,0.06583299999988412,0.11542056500039928,0.15068574204086274
42,0.012253020832597527,0.01283792078114473,0.015880133464760412,0.02016631083945735,0.0507745236280363,0.07833520384326023,0.08018388230666157,0.0816455191269336,0.1568754445999733,0.2133285192818467,0.2432377657333241
43,0.008776013157083904,0.011914425714918188,0.01347144937333934,0.017661429810262117,0.022253795726969682,0.055391416960015004,0.06618367005328718,0.06965461401081502,0.026218597367081552,0.11932436188035715,0.13976265271278754
44,0.024836719607569908,0.02511318039068798,0.02826916572933657,0.02965645039905935,0.064201323402073,0.06720736637186356,0.07038082337682255,0.10053688135007673,0.14567392812032345,0.20709599999997866,0.2444041813987713
45,0.009547278769518426,0.013240538606471891,0.01917360836115528,0.020260179513313967,0.030228054943810163,0.04127841796376551,0.04275199344252862,0.06155255108017815,0.5309938819709422,0.5892675740669979,0.6391041819952545
46,0.015789492163860105,0.01741048196661958,0.025139127000000986,0.025434360217759786,0.04387146276439551,0.06059054856745364,0.07275416021125324,0.08163073515106199,0.5318695077761789,0.5477435777768062,0.5735119958189336
47,0.01613918193100575,0.02072442286610894,0.021579784037788555,0.021786838410846103,0.05765546307081105,0.07797823954467567,0.08359938503163765,0.09253128502065244,0.17873427473105613,0.2993649153558576,0.3435445431734124
48,0.00598549300000073,0.015764748570540842,0.017366079514503953,0.02007267277969451,0.04702358724876133,0.0585749389834173,0.07510206170247335,0.07733615034504678,0.4400052787848607,0.5830846677075876,0.6645566838686989
49,0.00971988983879738,0.016131817841891383,0.01613181784190857,0.0162480408067332,0.01726739728949114,0.019933261190502958,0.022447995320939843,0.04555571158167143,0.0012000000000398359,0.021205998977785846,0.022778248661102226
50,0.005800933342488153,0.011672805062766313,0.019386009442727642,0.02630406997468496,0.07240974457309178,0.1065644759302548,0.12072601469081685,0.1366938663404596,1.4583611499228617,1.5256754377080846,1.5576678482235726
51,0.0044628426284656145,0.010466249357847172,0.019674519120245263,0.0233734361779208,0.054422690657961056,0.06382034016513252,0.07745994230974519,0.08426477516784021,0.11681734872203513,0.35295095667681675,0.3893505800397129
52,0.004165707876373977,0.004545102101939996,0.004918127438467611,0.015253894602395018,0.017956510000004755,0.06319497309212889,0.06342147685470778,0.07561752696809253,0.16436519257716628,0.2600908938121742,0.365118999999936
53,0.00596479337344123,0.008953121479678541,0.013419465128790598,0.016957120680008653,0.02898995857038872,0.03770736838469679,0.0403378292472352,0.04659549030813175,0.18250386252149287,0.1993204999998852,0.2825733655711561
54,0.016641980684576112,0.019461912973121928,0.019841451903433158,0.02119765216687161,0.018188189421148138,0.02823633111232397,0.030177752387828688,0.033879467362853306,0.056042186904085765,0.0604560000000447,0.3412024676926042
55,0.005498255164063621,0.017665866383209196,0.017741863800069087,0.023346362401858257,0.04630372372023918,0.048133298125151484,0.050639710312112216,0.05906675279670224,0.07333982086724689,0.16044452484435645,0.18045870301922906
56,0.02044628828258789,0.02381106153093668,0.0253712973825428,0.02573908081326637,0.035041318230824334,0.0432092467379231,0.05849568124654216,0.07342854692075919,0.4689196105666754,0.4862090189582957,0.5451828864596888
57,0.001561131616462954,0.013428212220380535,0.013463372611716231,0.021935314855869036,0.03652490010878963,0.06089420668014636,0.06523845809587146,0.06692207103030208,0.40043973782598496,0.4408136103531608,0.4811862817114276
58,0.0122208102557325,0.01684334636374456,0.017115188651752558,0.017384323463370273,0.0397132498141804,0.04887607196479951,0.08091563138540438,0.09346979083737812,0.10618597341386116,0.24349997978827034,0.2839223806213331
59,0.007478703605150862,0.011145547026904243,0.012783410557076873,0.01492574911833004,0.010773849999992535,0.025239515764984267,0.06356129980194691,0.10295315184841547,0.16296048904261068,0.2017758695337032,0.270550841072882
60,0.010044060780364315,0.010208086664689552,0.014747985663549791,0.01495341490067424,0.034898044664697536,0.04966810925203812,0.0690766179208906,0.1268355159640298,1.359461881256986,1.4903680804251658,1.5530966426434618
61,0.006597991883375846,0.007519671452870181,0.010987113915230556,0.01191467461035493,0.0587608074857513,0.0681599743138611,0.07388390792247665,0.07823629694543886,0.4769202797503774,0.49589821228761705,0.5589184396268304
62,0.02005238851404646,0.020779419902505758,0.024037147302175974,0.025139101000000608,0.06610711137965414,0.07122752000000787,0.09570024444845347,0.10592153566391692,0.22625449999998185,0.30393752179543104,0.35185066513073265
63,0.0046334143212857755,0.004891927003521688,0.006752068730321366,0.019527448897348348,0.031381775028057564,0.047572385209205495,0.06476065162670662,0.06832837079661849,0.008974999999963984,0.05774463301896345,0.4201839859694016
64,0.008876382161090681,0.012722394961254694,0.020456649385362943,0.020526250612890103,0.031933487144482416,0.04286918749600934,0.06900508075229499,0.07195884570013741,0.04969000000005508,0.056991526177751335,0.07474315710995137
65,0.0020768638336929475,0.004709230352174738,0.011970995000000428,0.018423386164945658,0.026732883043035824,0.03603777499216357,0.048308242452362565,0.057086830222869214,0.022141999999917058,0.14721502122536745,0.16514749113478927
66,0.012885712824377352,0.013314600078148008,0.015863003394489726,0.028254558051092712,0.014354718255634774,0.043304047236104336,0.06897268285070753,0.07743220874053855,0.07696856443814727,0.22740735245065805,0.2891056640292934
67,0.02262099788868461,0.023813060517288685,0.026043483663571995,0.026901467930751728,0.05419196847983236,0.07762009142517518,0.0778562532996239,0.0989386613481914,0.3849840448611877,0.3892917201887427,0.5255830036062341
68,0.007959918749599103,0.010198161082206008,0.011115146334927523,0.011739245278760359,0.010771189782018385,0.042429391461895,0.0747926377876189,0.10193325029193454,0.30548396173454456,0.3554192539876911,0.5343391445227875
69,0.008473545855596775,0.015910553355859756,0.016436305667973043,0.02226193696172436,0.03383414137631539,0.05274357203483572,0.060949056412657535,0.07373893830439912,0.055900915673625866,0.09079794527792892,0.3536339983623458
70,0.011273810251734151,0.012910162804389443,0.01326710000471569,0.015018650656528075,0.0586579200000017,0.06726872389596515,0.07050845738483974,0.08465219843872837,0.2616021072341594,0.28056224585581274,0.3296263106148818
71,0.00978718423483264,0.016877838296758742,0.02184645028568857,0.0223911457422955,0.08486618311871436,0.10499068269010298,0.10559149255551524,0.11023378538613847,0.26401692525924225,0.4322878473191112,0.5229472324563256
72,0.01011648193442404,0.019008058619877657,0.01944207232296727,0.027393660184286208,0.0023941000000036183,0.04223656208272111,0.048643386680344486,0.06595115161696145,0.0903804999999238,0.21286714018970165,0.22059632744142507
73,0.014963726000001287,0.018433276059079132,0.0373422739012544,0.038061199623471584,0.0371482701131198,0.03948078793634112,0.04913436357317134,0.05000180139341015,0.3953811584043768,0.4871766493941249,0.4988887105525305
74,0.0038186695234833116,0.013545857752437648,0.020097796669922115,0.02192629898112806,0.02660115498263065,0.0334790685361654,0.05441812993354366,0.07936858049237178,0.5464206209962729,0.5466210212368653,0.5917428677191581
75,0.005376480232870885,0.00835875054341428,0.009563771600590477,0.010674184300399372,0.004466853103201114,0.027926656459344317,0.057189882462794085,0.07365290415454415,0.0396338858311424,0.16699400000004516,0.2913661804133895
76,0.0069432242936089,0.007564641042742625,0.00904654789208312,0.013590004490100263,0.03896248670422986,0.06684067957977093,0.08580796264818934,0.08689237858365831,0.21685819656898728,0.2969535951124969,0.34866646612275604
77,0.008887316517007941,0.010583588321323115,0.010937151043421224,0.012054464363480745,0.04338783018754518,0.05966071252028837,0.07126771231081355,0.07714396078116878,0.4029875926882693,0.4064693054943895,0.4197205573963126
78,0.01614998241004363,0.022180551050668285,0.02327784451915389,0.025505106007323496,0.07264593290112907,0.07415776009243691,0.08298427736555399,0.08781009730876511,0.2074720727971623,0.25425398015984096,0.3532159030597233
79,0.006434537763854888,0.010061010276010132,0.012202214364472677,0.017485686621034908,0.029388442498501924,0.041297830618738166,0.06324408188924271,0.07989042930367253,0.16177558321268254,0.2591320821886998,0.2804557673576079
80,0.01332863442953223,0.017500201036533644,0.019093769155142624,0.019367520570378858,0.0191156631572627,0.057097462984333,0.09260927947507434,0.10342646689035452,0.13685035484182698,0.14599932761719228,0.2591332783275347
81,0.008987949764914462,0.009504148262536724,0.012314975201100527,0.02116568080351809,0.035536486686571306,0.039583439957293694,0.041898430000003366,0.05511930413457712,0.14547467364583874,0.16209165009585447,0.24680252820456586
82,0.017677933843454636,0.023609021593095324,0.02551598043329931,0.0256132638755352,0.021546654650118967,0.03447347552749105,0.04129543495298592,0.04896267871564157,0.03733761474949016,0.2690538286115569,0.2700880878450994
83,0.007681005823014554,0.015151359977697112,0.01958739748906146,0.01993512290094673,0.04381197407963987,0.07960712999999943,0.10082359007888543,0.1205088127169094,0.15173431891358213,0.165200499999969,0.3676159217249939
84,0.0059981429216384346,0.008807286892220902,0.013937603325672614,0.01860075653786156,0.07085385115183092,0.071227499999992,0.08198128741660345,0.09895886513366099,0.17418795066293752,0.19027981514988346,0.2100950000000239
85,0.0066136657224134384,0.02224527086492209,0.02342906774125376,0.025819700648725758,0.048172371494241056,0.048430076085587005,0.05780458982502695,0.06004803734715845,0.2555672779145872,0.2566132677126262,0.28138819940267223
86,0.012575195210194541,0.016851704939677,0.018213305891657573,0.020342007538259176,0.036786433923401085,0.044422701567528484,0.04498600910745575,0.07805937131092139,0.4910385161423463,0.5615133418747879,0.5737379889817293
87,0.01322515348001127,0.01554489500493656,0.022360117086332745,0.024523067568848454,0.02316691638850198,0.05302594309410612,0.059206026139339375,0.06712483072724737,0.3691793974649056,0.4066278373776784,0.4629584386364731
88,0.012693159452782592,0.01359846923781368,0.01792254768256239,0.018165819797531804,0.012198354617257304,0.01461169681535393,0.019322395574813297,0.038784502836082466,0.0059840000000122035,0.052967734911815986,0.05833756191715048
89,0.00383481181878793,0.008657052513647255,0.010031320963928574,0.014613174852768253,0.06823497999998551,0.0764249791531942,0.11365082062554688,0.11503357947882867,0.14425199999982394,0.34700120466224244,0.3722468380107069
90,0.008546651206916394,0.01175370082082832,0.012881358790319423,0.013544869589015024,0.019741801716366657,0.030543280548230637,0.0899017711144055,0.09731279883656196,0.06965617042234615,0.2315611581344985,0.25406435075650763
91,0.020265549057208364,0.02202262491138497,0.02986228231165132,0.0327418594187685,0.02274496000001136,0.04998852465632874,0.08592096306452983,0.08739374739531999,0.024549500000148328,0.08207573603311331,0.14488594443949954
92,0.009699450088338184,0.01002478235372458,0.017937562829000747,0.018099890921084747,0.012897415637722636,0.014955741975172746,0.02075659852976277,0.0358551739218385,0.4963280118680449,0.5024960491218912,0.5311032585404477
93,0.007930082808370348,0.007999926769434416,0.0159585937047458,0.026335608711693555,0.01992473350940433,0.022564932083988014,0.04444373579286643,0.0667234887858995,0.03291399999989153,0.19755176899682927,0.2129819693595943
94,0.013406622246811844,0.020744161333780497,0.02681563265015016,0.027042153247691148,0.03882698516326434,0.04664317348736706,0.06908100485983489,0.07426254663659727,0.21427999999991693,0.29913359182979044,0.443832189626716
95,0.005772239800546806,0.01257363989823845,0.02113722140449872,0.022450204172874987,0.031458750510362225,0.04992838555992754,0.05699760697929227,0.09105764747762543,0.04608749999999874,0.09208410978693596,0.28717713903772585
96,0.01416229529625796,0.015178586446086412,0.01844774353665593,0.018647489518843555,0.02488071669033683,0.03064393904847937,0.0575692375660645,0.05976299811774428,0.3312002695040438,0.3968615980290103,0.4257265130487621
97,0.0065840309999991575,0.006813834293383181,0.014556174609751912,0.019949103161362617,0.0317739149812524,0.04553158651236914,0.06289894780483046,0.07260500349950112,0.15499769996295906,0.19648295295408386,0.2661359350010505
98,0.008828268594885095,0.011970962999999557,0.012037727864504277,0.0207492067863906,0.029914378926874225,0.04469820040813178,0.04596789602443448,0.07541728999999009,0.15432163969702528,0.1815482241731648,0.27233449999994264
99,0.009367264564099814,0.013766650999999186,0.015773537649898084,0.025776522031067617,0.005386790000002861,0.009088329703026171,0.04321739391853187,0.05112823319963778,0.026237294363784688,0.0903800000000956,0.14762012615195189
100,0.003995253191948987,0.0051961524999911725,0.015610203552432037,0.019242053582338697,0.028955544379573293,0.0412837719522203,0.05538528035371952,0.06053873929378675,0.3114569654745773,0.3941967518495168,0.44675015538920027
101,0.01381948490008592,0.014145941331532972,0.025394313281543013,0.0282082694047289,0.05121662291240306,0.059909621846158924,0.07800426538606173,0.09019975939242927,0.1714551225139168,0.17161325140769118,0.2845833826489969
102,0.009827789615644964,0.013037740516831013,0.026411843849688862,0.02655995580500764,0.032012551612565415,0.03241435831105292,0.050244985693824885,0.05570221569707382,0.187583069191514,0.4022778064163307,0.5251038653719041
103,0.0047612068198313005,0.01415297251656936,0.02157494014367176,0.022785925031011203,0.03899202899485548,0.05189176614663223,0.08318461980207145,0.10962719717033964,0.2443872609263841,0.3787022243458821,0.4766528523029896
104,0.013512038649215005,0.02214372391900957,0.03067050612716674,0.031942029637319916,0.022975933965293842,0.06512917670578709,0.0876609633485735,0.1035765300198095,0.23964887262028184,0.2536780427780751,0.2759289999999055
105,0.0174935266031612,0.022509734868121186,0.024107482889563287,0.028097932289898504,0.015171461590408046,0.03993429580810347,0.05658362832310181,0.05713218381424656,0.02095399999996061,0.21135196084548336,0.32341386339968353
106,0.00839133091712153,0.01922796308357853,0.019658133236130845,0.022255762363917315,0.0272638302562727,0.03724887943547258,0.06649751256576338,0.07187612115627914,0.08677850000003673,0.18237363998910144,0.22103256204569552
107,0.0071523872725330374,0.016567694978511342,0.016575510355980688,0.016782772813813872,0.027122822762943,0.05126037938930483,0.06271235301616808,0.07167758682333372,0.030112268297833512,0.03412249999996675,0.042340237908978895
108,0.0259345510098624,0.026473933921199976,0.02820321297392157,0.035149007042191475,0.01624497531079625,0.03201361102350708,0.04026273743860208,0.062341700880989136,0.16274354957687429,0.2364299999999276,0.2536969075362889
109,0.010086050898158123,0.014491167880073671,0.0152295324945417,0.015776535355463587,0.0476199884227437,0.05624779923256672,0.07583075604336169,0.08259536816493226,0.0963649999999916,0.21041312300449447,0.284458171824616
110,0.0017956219999994973,0.025261890295337625,0.02686237578707338,0.02803577712364376,0.031101552251007136,0.04549351112239285,0.05084431588943758,0.06217028487294313,0.17537949999996272,0.2087756220982316,0.2887834696315707
111,0.003933047263165547,0.005054508162680855,0.0090806981188865,0.014670716279981512,0.010385565818758798,0.047365474902171086,0.07729777202891439,0.09097972000000708,0.0778291777082633,0.09815200000002733,0.3510176513525971
112,0.00842395998801522,0.008620508512856872,0.009132582669766827,0.014156067569295081,0.006584059999994453,0.06111545510885265,0.07431792829229783,0.10186216475467116,0.08642852592556895,0.1358735000001161,0.16786557028368534
113,0.013819310049617584,0.01675942900000038,0.01972123278486506,0.0207894086423454,0.031163994089212707,0.032768208992855194,0.0423307005305118,0.05072200031126546,0.14242612452074133,0.18750151874485926,0.21125187036612927
114,0.012019056276762377,0.0136132973606078,0.0194403134373494,0.022242198273490082,0.03936311263523632,0.041951432274169816,0.057493890935527335,0.0697805886039769,0.09089256239332916,0.1688167378499633,0.3821593461511028
115,0.005890439003424121,0.014255953233773974,0.017711986045924555,0.019675004458001737,0.0393377481291517,0.04220492309440425,0.06404493000000855,0.08255798685089609,0.06760593212504895,0.13461479357078715,0.19453050000004168
116,0.010927705214568607,0.029677850316440317,0.03138478296212613,0.03313762416687774,0.005954212742226095,0.02741497003498516,0.06094012465075314,0.06430453231977523,0.13886750000006032,0.16077378068964351,0.2518901490779901
117,0.007190000265133926,0.0075849227817517155,0.00909179893239657,0.011091684918691912,0.051390853373638,0.05301314938873857,0.05704345385630093,0.07284617187168466,0.15799050609633408,0.26561271557312904,0.3297939999999926
118,0.007781154399999991,0.009685427230010571,0.01961451942151448,0.020675108456505158,0.02211822907503836,0.03624182969077418,0.04986802542888545,0.05380190061520953,0.036507500000084285,0.286629757316105,0.3779628164044739
119,0.0016103637604759802,0.009045893523127659,0.016864642418415194,0.017520860920725082,0.03675478635479604,0.04721384499727586,0.05829037721247021,0.08561455046270837,0.10525561746776413,0.2243785923146913,0.2782455709840096
120,0.026462549451096988,0.028054723180943486,0.03833419388252126,0.05724443746473181,0.034702269969644484,0.061028309093230836,0.06182533439528765,0.07290050278066171,0.17331116210072076,0.4725702360086508,0.5060322782936074
121,0.013494722631780491,0.017357500451552016,0.02315684701145681,0.025342269700952904,0.017768347232708672,0.022354085132727644,0.022992268540316985,0.0664394199999947,0.2591133350096648,0.4381325000000516,0.4405570479804424
122,0.0060175103365547045,0.01421848051093997,0.014396168158291157,0.020582186935541,0.05470152486612597,0.06377069173096199,0.0766528604447578,0.08662755301056507,0.12207317321545152,0.2265979998863335,0.36611371568291146
123,0.0046383746472091,0.010736367604675074,0.011273183809375992,0.013480260754091214,0.011660889824922256,0.03143108189003187,0.052307418823537184,0.0617448408135486,0.1142551527709958,0.237854372095516,0.32740250000006205
124,0.003140880178793028,0.012682296610020807,0.02394202300000004,0.02737884120511699,0.011732904244324991,0.02804538844917551,0.039090999977166925,0.0854656974665304,0.2673618235029213,0.32919302646941123,0.3844754931595647
125,0.01517616834797459,0.017909877822152358,0.02016328032550384,0.02454586621798354,0.05298316002804468,0.06627323638644415,0.07967480890761816,0.10144171890955384,0.1803424577178284,0.190153222004712,0.29387031321173473
126,0.007395887008778738,0.009635169941416293,0.01576976011235211,0.02076798649644133,0.02573776999999211,0.03643795451172396,0.05784521442603883,0.07025673705852835,0.26404416150920323,0.2690433339061248,0.3909361931742132
127,0.014768359522683912,0.016314736923301473,0.021930421235509763,0.02309146956888448,0.03457905331181724,0.054096357561427534,0.06657966667783778,0.08767378698639319,0.11727845266560474,0.4472963235262848,0.4898158802096931
128,0.007969684151065947,0.014986015287447129,0.016668081958357478,0.017129145094539243,0.013922464231817231,0.026884768200506504,0.03887698922578384,0.06207865554641352,0.03173922516515941,0.28040870634842663,0.3537380000000212
129,0.007378409394090725,0.01394272222238536,0.018218326193947542,0.02136921414638048,0.04588273915223977,0.07062014392035514,0.07076974424754776,0.08556871695296019,0.21082907723402453,0.27507514541905403,0.3373446140693354
130,0.004011620137812658,0.010002288592286948,0.012600863340677516,0.015141818193624082,0.030886250724822862,0.03770863000000446,0.04358456836329179,0.04562948372652048,0.11193500000001676,0.203067694183486,0.2262812520445472
131,0.0024725339009698025,0.009186393126317822,0.011080777893828804,0.0170292904593946,0.04646007418184274,0.07155691626850191,0.0916251513237316,0.09490017892976796,0.04314101534557538,0.06663644829927888,0.2502040000000534
132,0.006863209020110872,0.011372895722481235,0.015262694243592487,0.01561981724869211,0.03748601989502943,0.05502481979330502,0.08298898310218054,0.08438681255134559,0.5519782021204803,0.563997021824827,0.6519238593057686
